80659,HUM,195,01,"ST: Native American Perfrmnc","Shook, Jennifer",3,20,4.00
81108,HUM,195,02,"ST: Hip Hop Ed/Praxis/Action","Sellers, Samuel J",-1,20,1.00
79879,HUM,200,01,"Learning From Alumni","Caulkins, D Douglas",15,60,2.00
80436,HUM,251,01,"Children's & Young Adult Lit","Herold, Kelly K",25,25,4.00
80966,HUM,251,01,"Children's & Young Adult Lit","Herold, Kelly K",3,25,4.00
80605,HUM,295,01,"ST: Politcs of Human Thriving","Elfenbein, Caleb",20,20,2.00
81175,HUM,295,01,"ST: Politcs of Human Thriving","Elfenbein, Caleb",2,20,2.00
81116,HUM,295,02,"ST: Religion, Self & Society","Elfenbein, Caleb",0,15,2.00
81141,HUM,295,03,"ST: Journal Publishing","Andelson, Jonathan",8,15,4.00
81204,HUM,295,04,"ST: Season of Migration","Ramadan, Sahar Hassan Mohamed",24,25,2.00
80641,HUM,365,01,"Studies in Film Theory","Geller, Theresa",18,18,4.00
81320,ICS,999,01,"Web Mining","Staff",23,25,3.00
80570,IPH,999,01,"Fundamentals of Public Health","Staff",12,25,3.00
79916,JPN,102,01,"Beginning Japanese II","Schimmel, Mariko Shigeta",13,20,5.00
79917,JPN,102,02,"Beginning Japanese II","Schimmel, Mariko Shigeta",2,20,5.00
79922,JPN,222,01,"Intermediate Japanese II","Kojima, Chisato",11,20,4.00
81131,JPN,295,01,"ST: Phonology: Japanese","Kojima, Chisato",11,25,4.00
79924,JPN,332,01,"Advanced Japanese II","Schimmel, Mariko Shigeta",13,18,4.00
81218,JPN,387,01,"IR: JLPT Prep","Schimmel, Mariko Shigeta",0,1,2.00
80484,LAS,111,01,"Intro to Latin Amer Studies","Benoist, Maria Valerie",0,20,4.00
81291,LAS,499,01,"MAP: Correcting Col Lat Hist","Michaels, Deborah L",0,1,4.00
80650,LAT,222,01,"Intermediate Latin","Cummins, Monessa F",14,20,5.00
80652,LAT,344,01,"Roman Thought","Cummins, W Joseph",2,15,4.00
80354,LIN,114,01,"Intro to General Linguistics","Jakubiak, Cora",-2,25,4.00
80355,LIN,216,01,"Syntax","Hansen, Cynthia",6,20,4.00
79872,LIN,250,01,"Language Contact","Hansen, Cynthia",,,4.00
81128,LIN,295,01,"ST: Choreolinguistics","Hansen, Cynthia",6,12,2.00
81133,LIN,295,02,"ST: Phonology: Japanese","Kojima, Chisato",11,25,4.00
80356,LIN,317,01,"Language Change","Hansen, Cynthia",5,15,4.00
81232,LIN,397,01,"IP: History of Russian Lang","Herold, Kelly K",0,1,4.00
81234,LIN,397,02,"IP: Chld Sntx&Nonwrd Use&Cmp","Kelty-Stephen, Emma",0,1,4.00
80622,MAT,100,01,"Math Laboratory","Bourgeois Parsons, Renee F",9,15,1.00
79876,MAT,115,01,"Introduction to Statistics","Kamp, Kathryn",0,28,4.00
80000,MAT,115,02,"Introduction to Statistics","Olsen, Christopher Ray",1,28,4.00
80002,MAT,124,01,"Functions & Integral Calculus","Wolf, A Royce",13,32,4.00
80003,MAT,131,01,"Calculus I","French, Christopher P.",16,32,4.00
80004,MAT,133,01,"Calculus II","Uzzell, Andrew",11,32,4.00
80005,MAT,133,02,"Calculus II","Chamberland, Marc A",1,32,4.00
80006,MAT,133,03,"Calculus II","Chamberland, Marc A",2,32,4.00
79976,MAT,208,01,"Discrete Structures","Osera, Peter-Michael Santos",-3,20,4.00
80007,MAT,209,01,"Applied Statistics","Olsen, Christopher Ray",0,26,4.00
80008,MAT,209,02,"Applied Statistics","Olsen, Christopher Ray",3,26,4.00
80009,MAT,209,03,"Applied Statistics","Fellers, Pamela",-1,26,4.00
80010,MAT,209,04,"Applied Statistics","Kuiper, Shonda",-1,26,4.00
80012,MAT,209,05,"Applied Statistics","Fellers, Pamela",-2,26,4.00
80013,MAT,215,01,"Linear Algebra","Shuman, Karen",0,28,4.00
80014,MAT,215,02,"Linear Algebra","Ortiz, Marcos Arthur",0,28,4.00
80643,MAT,218,01,"Discrete Bridges Adv Math","Uzzell, Andrew",20,20,4.00
81104,MAT,218,01,"Graph Theory","Uzzell, Andrew",0,20,4.00
80015,MAT,220,01,"Differential Equations","French, Christopher P.",1,28,4.00
81101,MAT,222,01,"Differential Geometry","French, Christopher P.",-3,20,4.00
80644,MAT,222,01,"Bridges to Adv Mathematics","French, Christopher P.",20,20,4.00
80661,MAT,295,01,"ST: Intro to Data Science","Kuiper, Shonda",-2,15,4.00
80662,MAT,295,02,"ST: Intro to Data Science","Jonkman, Jeffrey",0,15,4.00
80016,MAT,306,01,"Mathematical Modeling","Chamberland, Marc A",8,25,4.00
80017,MAT,316,01,"Foundations of Analysis","Shuman, Karen",4,20,4.00
80624,MAT,321,01,"Foundatns of Abstract Algebra","Ortiz, Marcos Arthur",0,20,4.00
80592,MAT,322,01,"Field Theory","Wolf, A Royce",-8,12,4.00
80625,MAT,336,01,"Probability & Statistics II","Fellers, Pamela",11,25,4.00
80665,MAT,395,01,"ST: Applied Data Science","Blanchard, Jeffrey D",1,12,4.00
80634,MAT,444,01,"Bayesian Statistical Analysis","Jonkman, Jeffrey",-1,12,4.00
80172,MUS,101,02,"Oratorio Society","Rommereim, John Christian",45,50,1.00
80173,MUS,101,03,"Collegium Musicum","Brown, Jennifer Williams",35,50,1.00
80174,MUS,101,04,"Grinnell Singers","Rommereim, John Christian",-1,50,1.00
80175,MUS,101,06,"Grinnell Symphony Orchestra","Loeb, Jaemi",7,50,1.00
80176,MUS,101,07,"Latin American Ensemble","Espinosa, Gabriel",44,50,1.00
80177,MUS,101,08,"Percussn, Mrmba, Steel Pan Ens","Ramirez, Stacey",45,50,1.00
80178,MUS,101,09,"Fresh Flutes","Anderson, Claudia",41,50,1.00
80179,MUS,101,10,"YGB Choir","Jones, Barry V",37,50,1.00
80180,MUS,101,14,"Chamber Ensemble","Gaub, Nancy M",38,50,1.00
80181,MUS,101,17,"Jazz Ensemble","Laver, Mark",37,50,1.00
80183,MUS,101,19,"Symphonic Concert Band","Lutch, Mitchell B",30,50,1.00
80585,MUS,101,20,"Zimbabwean Mbira Ens","Perman, Anthony",6,15,1.00
80302,MUS,109,01,"Music Fundamentals","Loeb, Jaemi",12,18,2.00
80303,MUS,111,01,"Aural Skills I","Loeb, Jaemi",6,15,1.00
80304,MUS,111,02,"Aural Skills I","Loeb, Jaemi",8,15,1.00
80305,MUS,112,01,"Music Theory I","Gaub, Eugene W",4,22,4.00
80308,MUS,116,01,"Music, Culture, Context","Perman, Anthony",5,30,4.00
80184,MUS,120,01,"Perf: Violin","Gaub, Nancy M",7,18,1.00
80185,MUS,120,02,"Perf: Voice","Henderson, Lisa A",1,31,1.00
80186,MUS,120,03,"Perf: Trombone","Atlas II, Ravil A",10,10,1.00
80187,MUS,120,04,"Perf: French Horn","McIntyre, Guinevere",17,20,1.00
80188,MUS,120,05,"Perf: Trumpet","Swartz, Craig L",15,20,1.00
80189,MUS,120,06,"Perf: Bagpipes","Clower, Robert P",15,20,1.00
80190,MUS,120,07,"Perf: Saxophone","Young, Colin",6,6,1.00
80191,MUS,120,08,"Perf: Percussion","Ramirez, Stacey",2,15,1.00
80192,MUS,120,09,"Perf: Clarinet","Young, Colin",3,6,1.00
80193,MUS,120,10,"Perf: Jazz Saxophone","Young, Colin",4,6,1.00
80194,MUS,120,11,"Perf: Guitar","Smith, Rex Patrick",41,80,1.00
80195,MUS,120,12,"Perf: Harpsichord","Brown, Jennifer Williams",2,2,1.00
80196,MUS,120,13,"Perf: Voice","Miguel, Nicholas",-2,16,1.00
80197,MUS,120,14,"Perf: Piano","Rivadeneira, Barbara L",5,58,1.00
81021,MUS,120,15,"Perf: Voice","Lommler, Suzanne",4,12,1.00
80198,MUS,120,16,"Perf: Banjo","Buck, Fred L",15,26,1.00
80199,MUS,120,18,"Perf: Harp","Maahs, Kristin",0,12,1.00
80200,MUS,120,19,"Perf: Organ","Bryant, Linda",5,7,1.00
80201,MUS,120,20,"Perf: Piano","Westphalen, Melinda",0,14,1.00
80202,MUS,120,21,"Perf: Viola","Miranda, Charles D",15,20,1.00
80203,MUS,120,23,"Perf: Voice","Rommereim, John Christian",2,3,1.00
80204,MUS,120,24,"Perf: Flute","Anderson, Claudia",30,34,1.00
80205,MUS,120,25,"Perf: Violin","Miranda, Charles D",17,20,1.00
80206,MUS,120,26,"Perf: Violin","Gentzsch, Andrew C",13,20,1.00
80207,MUS,120,27,"Perf: Jazz Piano","Espinosa, Gabriel",4,12,1.00
80208,MUS,120,28,"Perf: Jazz Voice","Espinosa, Gabriel",1,4,1.00
80209,MUS,120,35,"Perf: Tuba","Atlas II, Ravil A",2,3,1.00
80210,MUS,120,38,"Perf: Cello","Chang, Yoo-Jung",0,15,1.00
80211,MUS,120,39,"Perf: Double Bass","Eidbo, Ashley L",19,20,1.00
80212,MUS,120,40,"Perf: Bassoon","Wohlenhaus, Jennifer",5,7,1.00
80213,MUS,120,41,"Perf: Cornetto","Baxtresser, William J",0,2,1.00
80214,MUS,120,42,"Perf: Guitar","Dunn, Robert",-2,14,1.00
80215,MUS,120,43,"Perf: Accordion","Bergan, Joyce A",9,10,1.00
80975,MUS,120,44,"Perf: Voice","Neher, Lisa R",1,8,1.00
80216,MUS,120,45,"Perf: Jazz Organ","Monaco, Tony G",3,3,1.00
80217,MUS,120,46,"Perf: Oboe","Wohlenhaus, Jennifer",7,8,1.00
80218,MUS,120,48,"Perf: Jazz Bass","Dunn, Robert",17,20,1.00
80219,MUS,120,49,"Perf: Baritone Horn","Atlas II, Ravil A",2,3,1.00
81111,MUS,195,01,"ST: Hip Hop Ed/Praxis/Action","Sellers, Samuel J",-1,20,1.00
80309,MUS,204,01,"Jazz Tradition in America","Laver, Mark",6,30,4.00
80324,MUS,212,01,"Aural Skills II","Gaub, Nancy M",6,18,1.00
80325,MUS,213,01,"Music Theory II","Gaub, Eugene W",8,18,4.00
80327,MUS,216,01,"Jazz Improvisation","Laver, Mark",12,18,4.00
80328,MUS,219,01,"Electronic Music","Rommereim, John Christian",5,12,4.00
80220,MUS,220,01,"Perf: Adv Violin","Gaub, Nancy M",20,20,2.00
80221,MUS,220,02,"Perf: Adv Voice","Henderson, Lisa A",13,20,2.00
80222,MUS,220,03,"Perf: Adv Trombone","Atlas II, Ravil A",18,20,2.00
80223,MUS,220,04,"Perf: Adv French Horn","McIntyre, Guinevere",20,20,2.00
80224,MUS,220,05,"Perf: Adv Trumpet","Swartz, Craig L",20,20,2.00
80225,MUS,220,06,"Perf: Adv Bagpipes","Clower, Robert P",20,20,2.00
80226,MUS,220,07,"Perf: Adv Saxophone","Young, Colin",19,20,2.00
80227,MUS,220,08,"Perf: Adv Percussion","Ramirez, Stacey",11,20,2.00
80228,MUS,220,09,"Perf: Adv Clarinet","Young, Colin",20,20,2.00
80229,MUS,220,10,"Perf: Adv Jazz Saxophone","Young, Colin",20,20,2.00
80230,MUS,220,11,"Perf: Adv Guitar","Smith, Rex Patrick",20,20,2.00
80231,MUS,220,12,"Perf: Adv Harpsichord","Brown, Jennifer Williams",18,20,2.00
80232,MUS,220,13,"Perf: Adv Voice","Miguel, Nicholas",6,20,2.00
80233,MUS,220,14,"Perf: Adv Piano","Rivadeneira, Barbara L",15,20,2.00
81023,MUS,220,15,"Perf: Adv Voice","Lommler, Suzanne",20,20,2.00
80234,MUS,220,16,"Perf: Adv Banjo","Buck, Fred L",19,20,2.00
80235,MUS,220,17,"Perf: Adv Piano","Gaub, Eugene W",15,20,2.00
80236,MUS,220,18,"Perf: Adv Harp","Maahs, Kristin",20,20,2.00
80237,MUS,220,19,"Perf: Adv Organ","Bryant, Linda",19,20,2.00
80238,MUS,220,20,"Perf: Adv Piano","Westphalen, Melinda",5,5,2.00
80239,MUS,220,21,"Perf: Adv Viola","Miranda, Charles D",17,20,2.00
80240,MUS,220,23,"Perf: Adv Voice","Rommereim, John Christian",20,20,2.00
80241,MUS,220,24,"Perf: Adv Flute","Anderson, Claudia",17,20,2.00
80242,MUS,220,26,"Perf: Adv Violin","Gentzsch, Andrew C",19,20,2.00
80243,MUS,220,27,"Perf: Adv Jazz Piano","Espinosa, Gabriel",17,20,2.00
80244,MUS,220,28,"Perf: Adv Jazz Voice","Espinosa, Gabriel",19,20,2.00
80246,MUS,220,35,"Perf: Adv Tuba","Atlas II, Ravil A",20,20,2.00
80247,MUS,220,38,"Perf: Adv Cello","Chang, Yoo-Jung",16,20,2.00
80248,MUS,220,39,"Perf: Adv Double Bass","Eidbo, Ashley L",20,20,2.00
80249,MUS,220,40,"Perf: Adv Bassoon","Wohlenhaus, Jennifer",20,20,2.00
80250,MUS,220,42,"Perf: Adv Guitar","Dunn, Robert",20,20,2.00
80977,MUS,220,44,"Perf: Adv Voice","Neher, Lisa R",15,20,2.00
80251,MUS,220,45,"Perf: Adv Jazz Organ","Monaco, Tony G",20,20,2.00
80252,MUS,220,46,"Perf: Adv Oboe","Wohlenhaus, Jennifer",20,20,2.00
80253,MUS,220,48,"Perf: Adv Jazz Bass","Dunn, Robert",20,20,2.00
80254,MUS,220,49,"Perf: Adv Baritone Horn","Atlas II, Ravil A",19,20,2.00
80255,MUS,221,01,"Perf: Adv Violin","Gaub, Nancy M",16,20,2.00
80256,MUS,221,02,"Perf: Adv Voice","Henderson, Lisa A",20,20,2.00
80257,MUS,221,03,"Perf: Adv Trombone","Atlas II, Ravil A",20,20,2.00
80258,MUS,221,04,"Perf: Adv French Horn","McIntyre, Guinevere",20,20,2.00
80259,MUS,221,05,"Perf: Adv Trumpet","Swartz, Craig L",20,20,2.00
80260,MUS,221,06,"Perf: Adv Bagpipes","Clower, Robert P",20,20,2.00
80261,MUS,221,07,"Perf: Adv Saxophone","Young, Colin",20,20,2.00
80262,MUS,221,08,"Perf: Adv Percussion","Ramirez, Stacey",20,20,2.00
80263,MUS,221,09,"Perf: Adv Clarinet","Young, Colin",20,20,2.00
80264,MUS,221,10,"Perf: Adv Jazz Saxophone","Young, Colin",20,20,2.00
80265,MUS,221,11,"Perf: Adv Guitar","Smith, Rex Patrick",20,20,2.00
80266,MUS,221,12,"Perf: Adv Harpsichord","Brown, Jennifer Williams",19,20,2.00
80267,MUS,221,13,"Perf: Adv Voice","Miguel, Nicholas",11,20,2.00
80268,MUS,221,14,"Perf: Adv Piano","Rivadeneira, Barbara L",20,20,2.00
81025,MUS,221,15,"Perf: Adv Voice","Lommler, Suzanne",20,20,2.00
80269,MUS,221,16,"Perf: Adv Banjo","Buck, Fred L",19,20,2.00
80270,MUS,221,17,"Perf: Adv Piano","Gaub, Eugene W",17,20,2.00
80271,MUS,221,18,"Perf: Adv Harp","Maahs, Kristin",19,20,2.00
80272,MUS,221,19,"Perf: Adv Organ","Bryant, Linda",19,20,2.00
80273,MUS,221,20,"Perf: Adv Piano","Westphalen, Melinda",20,20,2.00
80274,MUS,221,21,"Perf: Adv Viola","Miranda, Charles D",20,20,2.00
80275,MUS,221,23,"Perf: Adv Voice","Rommereim, John Christian",20,20,2.00
80276,MUS,221,24,"Perf: Adv Flute","Anderson, Claudia",13,20,2.00
80277,MUS,221,26,"Perf: Adv Violin","Gentzsch, Andrew C",19,20,2.00
80278,MUS,221,27,"Perf: Adv Jazz Piano","Espinosa, Gabriel",20,20,2.00
80279,MUS,221,28,"Perf: Adv Jazz Voice","Espinosa, Gabriel",20,20,2.00
80280,MUS,221,35,"Perf: Adv Tuba","Atlas II, Ravil A",20,20,2.00
80282,MUS,221,38,"Perf: Adv Cello","Chang, Yoo-Jung",17,20,2.00
80283,MUS,221,39,"Perf: Adv Double Bass","Eidbo, Ashley L",20,20,2.00
80284,MUS,221,40,"Perf: Adv Bassoon","Wohlenhaus, Jennifer",20,20,2.00
80285,MUS,221,42,"Perf: Adv Guitar","Dunn, Robert",20,20,2.00
80979,MUS,221,44,"Perf: Adv Voice","Neher, Lisa R",20,20,2.00
80286,MUS,221,45,"Perf: Adv Jazz Organ","Monaco, Tony G",20,20,2.00
80287,MUS,221,46,"Perf: Adv Oboe","Wohlenhaus, Jennifer",20,20,2.00
80288,MUS,221,48,"Perf: Adv Jazz Bass","Dunn, Robert",20,20,2.00
80289,MUS,221,49,"Perf: Adv Baritone Horn","Atlas II, Ravil A",20,20,2.00
80329,MUS,262,01,"Westrn Mus frm 1750 - Present","Brown, Jennifer Williams",10,18,4.00
81186,MUS,320,13,"Perf: Shared Recital Voice","Miguel, Nicholas",18,20,2.00
80627,MUS,320,99,"Perf: Shared Recital","Staff",20,20,2.00
80330,MUS,322,01,"Adv Stds Mus: Race Music Taste","Perman, Anthony",1,10,4.00
81185,MUS,420,13,"Perf: Recital Voice","Miguel, Nicholas",18,20,2.00
81333,MUS,420,23,"Perf: Recital Voice","Rommereim, John Christian",19,20,2.00
81188,MUS,420,24,"Perf: Recital Flute","Anderson, Claudia",18,20,2.00
81189,MUS,420,38,"Perf: Recital Cello","Chang, Yoo-Jung",19,20,2.00
80629,MUS,420,99,"Perf: Recital","Staff",20,20,2.00
81247,MUS,499,01,"MAP: DIY Arts and Community","Laver, Mark",1,2,4.00
81261,MUS,499,02,"MAP: The American Mbira","Perman, Anthony",-1,2,4.00
81292,MUS,499,03,"MAP: Choral Composition","Rommereim, John Christian",1,2,4.00
81352,MUS,499,04,"MAP: Choral Conducting","Rommereim, John Christian",1,2,4.00
79923,NRS,250,01,"Neursc:Fnds,Future,Fallacies","Rempel-Clower, Nancy L",2,32,4.00
81248,NRS,499,01,"MAP: Mechanisms of ALS","Lindgren, Clark A",0,1,4.00
81259,NRS,499,02,"MAP: Cond Ghrelin rel Obesity","Tracy, Andrea L",0,1,4.00
80960,PCS,101,01,"Intro Peace & Cnflct Stds","Queathem, Elizabeth J",-2,25,4.00
81123,PCS,195,01,"ST: Holocaust Refugees","Staff",0,20,1.00
81179,PCS,295,01,"ST: Migrants, Refugees, Diasp","Quinsaat, Sharon",0,22,4.00
80334,PHE,100,05,"Bowling","Jaworski, Brian",4,20,0.50
80335,PHE,100,06,"Pickleball","Pedersen, Jeffrey J",11,16,0.50
80336,PHE,100,07,"Conditioning","Harrold, Dana",2,12,1.00
80338,PHE,100,08,"Conditioning","Hollibaugh, Timothy J",0,12,1.00
80339,PHE,100,13,"Golf","Ragan, Eric Lansing",0,10,0.50
80340,PHE,100,16,"Lifeguard Training","Johnson Rose, Kelly M",0,10,1.00
80341,PHE,100,19,"Rock Climbing","Staff",7,7,0.50
80342,PHE,100,21,"Indoor Soccer","Jaworski, Brian",14,20,1.00
80343,PHE,100,24,"Beginning Swimming","Hurley, Erin D",9,12,0.50
80344,PHE,100,25,"Advanced Tennis","Madara, Paige",7,12,0.50
80345,PHE,100,26,"Beginning Tennis","Madara, Paige",7,12,0.50
80346,PHE,100,27,"Triathlon Training","Hurley, Erin D",3,10,1.00
80374,PHE,100,28,"Water Aerobics","Freeman, Evelyn",16,20,0.50
80347,PHE,100,32,"Volleyball Skills","Ragan, Eric Lansing",10,15,0.50
80348,PHE,100,36A,"Indoor Cycling Plus Core","Freeman, Evelyn",0,20,0.50
80349,PHE,100,36B,"Indoor Cycling Plus Core","Koester, Kirsten",5,20,0.50
80373,PHE,100,36C,"Indoor Cycling Plus Core","Freeman, Evelyn",12,20,0.50
80350,PHE,100,41,"Beginning Weight Lifting","Pedersen, Jeffrey J",-4,15,1.00
80351,PHE,100,48,"Yoga I","Hutchison, Jackie",-4,25,1.00
80352,PHE,100,55,"Life After Grinnell I","Jacobsen, Jennifer J",21,28,1.00
80353,PHE,100,56,"Life After Grinnell II","Jacobsen, Jennifer J",25,28,1.00
80290,PHE,101,11,"Men's Basketball","Arseneault Jr., David N",26,30,0.50
80291,PHE,101,12,"Women's Basketball","Harrold, Dana",29,30,0.50
80292,PHE,101,13,"Men's Swimming","Hurley, Erin D",26,30,0.50
80293,PHE,101,14,"Women's Swimming","Hurley, Erin D",25,30,0.50
80294,PHE,101,21,"Baseball","Hollibaugh, Timothy J",26,30,0.50
80295,PHE,101,22,"Men's Golf","Jaworski, Brian",29,30,0.50
80296,PHE,101,23,"Men's Indoor Track","Freeman, William",24,30,0.50
80297,PHE,101,24,"Women's Indoor Track","Freeman, Evelyn",24,30,0.50
80298,PHE,101,25,"Men's Outdoor Track","Freeman, William",29,30,0.50
80299,PHE,101,26,"Women's Outdoor Track","Freeman, Evelyn",28,30,0.50
80300,PHE,101,27,"Softball","Reckamp, Amanda",29,30,0.50
80301,PHE,101,28,"Men's Tennis","Madara, Paige",29,30,0.50
81134,PHE,195,01,"ST: Women's Sports in America","Koester, Kirsten",17,25,2.00
80331,PHE,202,01,"Coaching Methods","Hollibaugh, Timothy J",-4,24,4.00
80332,PHE,211,01,"Foundatns of Athletic Training","Lowther, Priscilla A",3,12,4.00
80333,PHE,235,01,"Psych Foundations of Sport","Freeman, William",1,20,4.00
80357,PHI,101,01,"Logic","Cummins, W Joseph",4,25,4.00
80737,PHI,106,01,"Contemporary Ethical Issues","Mubirumusoke, Mukasa",-3,20,4.00
80358,PHI,111,01,"Introduction to Philosophy","Mubirumusoke, Mukasa",7,25,4.00
80359,PHI,111,02,"Introduction to Philosophy","Dobe, Jennifer",11,25,4.00
80360,PHI,111,03,"Introduction to Philosophy","Nyden, Tammy",5,25,4.00
80361,PHI,233,01,"Hist Early Modern Philosophy","Nyden, Tammy",6,22,4.00
80362,PHI,235,01,"20th Century Continental Phil","Koo, Jo-Jo",12,22,4.00
81313,PHI,235P,01,"20th Cent Cont Phil","Koo, Jo-Jo",0,1,2.00
80363,PHI,242,01,"Ethical Theory","Mubirumusoke, Mukasa",8,22,4.00
80364,PHI,245,01,"Philosophy of Art","Dobe, Jennifer",17,22,4.00
80365,PHI,253,01,"Philosophy of Mind","Neisser, Joseph",0,22,4.00
80812,PHI,261,01,"Philosophy of Race and Gender","Koo, Jo-Jo",12,22,4.00
80366,PHI,392,01,"Sellars and His Legacy","Neisser, Joseph",9,15,4.00
80683,PHI,395,01,"ST: Greek Ethical Thought","Cummins, W Joseph",5,15,4.00
81231,PHI,397,01,"IP: Soc Influence on Ind Hlth","Nyden, Tammy",0,1,4.00
81205,PHI,491,01,"Senior Essay","Dobe, Jennifer",9,10,4.00
80390,PHY,131,01,"General Physics I w/lab","Hasegawa, Keisuke",3,24,4.00
80391,PHY,131,02,"General Physics I w/lab","Willig-Onwuachi, Jacob D",8,24,4.00
80392,PHY,132,01,"General Physics II w/lab","Breen, Barbara J",1,24,4.00
80393,PHY,132,02,"General Physics II w/lab","Kempton, Eliza",2,24,4.00
81191,PHY,132,03,"General Physics II w/lab","Weber, Joshua Joseph",4,24,4.00
80396,PHY,220,01,"Electronics w/lab","Holcomb, Mark",16,16,4.00
80397,PHY,234,01,"Mechanics","Case, William Bleicher",8,30,4.00
80401,PHY,314,01,"Thermodyn/Statisticl Physics","Weber, Joshua Joseph",0,15,4.00
80402,PHY,337,01,"Optics Wave Phenomena w/lab","Cunningham, Charles E",-1,18,4.00
81136,PHY,395,01,"ST: Stellar/Planetry Astrphys","Kempton, Eliza",3,15,4.00
80405,PHY,457,01,"Advanced Quantum Theory","Hasegawa, Keisuke",5,10,2.00
80406,PHY,462,01,"Advanced Laboratory","Willig-Onwuachi, Jacob D",1,12,2.00
81265,PHY,499,01,"MAP: Deep Learning in Physics","Breen, Barbara J",-1,1,4.00
80451,POL,101,01,"Intro to Political Science","Hess, Douglas R",4,25,4.00
80458,POL,101,02,"Intro to Political Science","Driscoll, Barry",3,25,4.00
80460,POL,101,03,"Intro to Political Science","Hanson, Peter",0,25,4.00
80462,POL,101,04,"Intro to Political Science","Dawkins, Ryan",5,25,4.00
80467,POL,216,01,"Politics of Congress","Hanson, Peter",0,25,4.00
80449,POL,220,01,"Foundations of Policy Analysis","Hess, Douglas R",-2,25,4.00
80465,POL,250,01,"Politics of Intern'l Relations","Moyer, H Wayne",0,25,4.00
80466,POL,251,01,"Internatnl Political Economy","Driscoll, Barry",-2,25,4.00
80463,POL,258,01,"Dmcrtztn/Poltics Regime Chng","Lussier, Danielle N",-1,25,4.00
80468,POL,259,01,"Hmn Rts, Fndtn, Chlngs, Choice","Moyer, H Wayne",-1,25,4.00
81135,POL,295,01,"ST: American Urban Politics","Dawkins, Ryan",-2,25,4.00
80464,POL,319,01,"Advanced Constitutional Law","Hanson, Peter",3,15,4.00
80713,POL,395,01,"ST: Voting Rghts & Elctn Plcy","Hess, Douglas R",-2,15,4.00
80714,POL,395,02,"ST: Adv Sem Comp Politics","Lussier, Danielle N",5,15,4.00
81160,POL,395,03,"ST: Public Opinion Pol Behavr","Dawkins, Ryan",2,15,4.00
81229,POL,397,01,"IP: Con Law: Abortion","Hanson, Peter",0,1,2.00
81230,POL,397,02,"IP: Comparative Mkting in US","Dawkins, Ryan",0,1,4.00
81293,POL,499,01,"MAP: Small Navies","Moyer, H Wayne",0,1,4.00
81307,POL,499,02,"MAP: Political Islam","Lussier, Danielle N",0,1,4.00
80448,PST,220,01,"Foundations of Policy Analysis","Hess, Douglas R",-2,25,4.00
80970,PST,295,01,"ST: Unlocking Policy Neglect","Zicha, Brandon C",7,15,4.00
80412,PST,420,01,"Advanced Policy Research","Andrews, Stephen R",1,12,2.00
80407,PSY,113,01,"Intro to Psychology w/lab","O'Malley, Ellen",0,26,4.00
80408,PSY,220,01,"Decision Making","Gibson, Janet M",-1,25,4.00
80409,PSY,225,01,"Research Methods","Kelty-Stephen, Damian",10,25,4.00
80410,PSY,233,01,"Developmental Psych w/lab","Ellis, Ann E",6,25,4.00
80413,PSY,243,01,"Behavior Analysis w/lab","Lopatto, David",9,25,4.00
80415,PSY,260,01,"Cognitive Psychology w/lab","Gibson, Janet M",19,25,4.00
81137,PSY,295,01,"ST: The Self","O'Malley, Ellen",3,25,4.00
81244,PSY,299,01,"DR: Speech Synthszr Efficacy","Kelty-Stephen, Damian",0,1,4.00
80417,PSY,355,01,"Psychology of Language w/lab","Kelty-Stephen, Emma",2,15,4.00
80574,PSY,395,01,"ST: Lngtdnltime Anlys W/Lab","Kelty-Stephen, Damian",7,15,4.00
80419,PSY,495,01,"Senior Seminar","Ellis, Ann E",3,15,4.00
80420,PSY,495,02,"Senior Seminar","Kelty-Stephen, Emma",1,15,4.00
80421,PSY,495,03,"Senior Seminar","Rempel-Clower, Nancy L",1,15,4.00
81294,PSY,499,01,"MAP: Meds & Mods of SSC & GPA","Sinnett, Laura M",0,1,2.00
81356,PSY,499,02,"MAP: data Analysis of SSC I","Sinnett, Laura M",0,1,2.00
81360,PSY,499,03,"MAP: Cond Ghrelin Release","Tracy, Andrea L",0,1,4.00
80617,RED,100,01,"Reading Laboratory","Mohan, Joan",44,55,1.00
80425,REL,101,01,"Stdyng Rel: Judaism & Chrstnty","Roberts, Tyler T",15,25,4.00
80427,REL,105,01,"Studying Religion: East Asia","Chen, Yujing",16,25,4.00
81118,REL,195,01,"ST: Nonviolence for Soc Chng","Dobe, Timothy S",14,30,2.00
80426,REL,214,01,"Christian Scriptures","Rietz, Henry W. Morisada",4,20,4.00
80429,REL,226,01,"Religious Traditions of India","Dobe, Timothy S",20,20,4.00
80430,REL,227,01,"Global Christianities","Dobe, Timothy S",20,20,4.00
80677,REL,228,01,"Gods of Bollywood","Dobe, Timothy S",6,20,4.00
80428,REL,241,01,"Religion in US Public Life","Roberts, Tyler T",20,20,4.00
80601,REL,295,01,"ST: Rel Violence/Nonviolence","Dobe, Timothy S",16,25,4.00
81115,REL,295,02,"ST: Religion, Self & Society","Elfenbein, Caleb",0,15,2.00
80554,REL,295,03,"ST: Spirituality","Roberts, Tyler T",-1,20,4.00
81119,REL,295,04,"ST: Religion in Modern China","Chen, Yujing",9,20,4.00
81120,REL,295,05,"ST: Zen Buddhism","Chen, Yujing",0,20,4.00
80640,REL,394,01,"Adv Tpcs in Religious Studies","Elfenbein, Caleb",9,15,4.00
